,ra,dec
3300,37.302488000000004,-38.546341
3301,68.185714,-29.295395000000003
3302,81.358012,-20.704705999999998
3303,0.6802,-36.348263
3304,75.242245,-17.865285999999998
3305,344.00214500000004,1.8842759999999998
3306,16.565882000000002,1.901829
3307,16.916708,-61.340865
3308,9.27027,-0.973017
3309,7.3070179999999985,-29.53943
3310,54.434768999999996,-32.432315
3311,50.353669000000004,-13.395465
3312,336.041226,-55.730522
3313,46.124258000000005,-12.582208999999999
3314,22.455598000000002,2.361325
3315,59.91836899999999,-30.421634
3316,326.48771,-45.401098
3317,6.935183,0.837758
3318,306.917211,-54.042137
3319,17.576159999999998,-31.789612
3320,314.157688,-50.415044
3321,41.803727,-41.763139
3322,13.743781,-31.883907
3323,37.143441,-19.086732
3324,355.787584,0.275807
3325,48.060359999999996,-21.014285
3326,80.539259,-56.536204000000005
3327,348.598229,-42.63618
3328,84.483391,-51.517678000000004
3329,46.3701,-37.878336
3330,47.235322,-23.254614
3331,70.873016,-56.763725
3332,17.856075999999995,-33.190572
3333,27.215942,-2.939555
3334,7.4091179999999985,-63.543097
3335,83.984481,-29.432378999999997
3336,4.166591,-49.737679
3337,49.087527,-42.261594
3338,60.86016899999999,-15.764229
3339,21.706389,-16.946655
3340,34.186131,-34.414508000000005
3341,18.686857999999997,-22.294991
3342,32.310481,-30.20406
3343,81.877596,-30.132112
3344,20.953083,-30.400756
3345,73.918562,-17.600481
3346,300.899325,-52.789154
3347,4.753408,-25.7055
3348,32.16816,-40.251353
3349,319.894859,-45.377398
3350,0.997233,-35.776165
3351,31.675259,-44.028786
3352,37.887221000000004,-1.05026
3353,85.71628100000001,-55.240027000000005
3354,23.350065,-29.258896999999997
3355,304.016007,-59.889392
3356,325.850996,-64.504203
3357,30.832289000000003,-35.504898
3358,73.863823,-41.386574
3359,30.797009000000003,-1.257032
3360,15.571688,-6.7536380000000005
3361,53.903552000000005,-25.038822
3362,36.738458,-1.9218990000000002
3363,3.617179,1.122608
3364,352.128264,-45.985089
3365,55.32194200000001,-27.364545
3366,349.531273,-50.217525
3367,313.08612400000004,-52.153132
3368,6.36952,-60.646011
3369,66.64253000000001,-63.255362
3370,47.207679,-59.877107
3371,339.09315699999996,-47.15953
3372,75.12510400000001,-22.497854999999998
3373,68.35109200000001,-52.964152
3374,332.400579,-0.211022
3375,334.118064,-59.318747
3376,83.86005999999998,-58.036572
3377,66.856447,-17.898607000000002
3378,66.74111500000001,-62.714479000000004
3379,62.125494,-19.129126
3380,34.128878,-10.380181
3381,349.86641299999997,-55.059638
3382,96.131746,-55.059466
3383,26.610756,-16.675645000000003
3384,9.667428,-7.0336490000000005
3385,13.937402,-59.929486
3386,27.391928999999998,-59.159325
3387,5.068304,2.809156
3388,19.888270000000002,-4.655519
3389,14.06696,-22.211251999999998
3390,344.803915,-0.233454
3391,32.531762,-24.376770999999998
3392,33.739338000000004,0.760167
3393,346.851697,2.054096
3394,31.203290000000003,-19.215637
3395,30.257202000000003,-5.95679
3396,62.045598,-30.867091
3397,38.054747,-44.671318
3398,73.167714,-59.862888
3399,44.616399,-14.785838
3400,67.616551,-61.682079
3401,44.312442,0.42836899999999994
3402,38.192965,-17.285693
3403,34.794013,-7.730009
3404,3.872024,-58.534115
3405,80.359696,-38.048229
3406,67.69951999999999,-22.135199
3407,31.257583,-30.754917
3408,320.27904900000004,-60.333037
3409,70.28668499999999,-52.124056
3410,353.884557,-60.93229
3411,339.024676,-46.72761
3412,60.849245,-59.049596
3413,19.976381,-13.747202
3414,53.451776,-35.836206
3415,65.856236,-59.184478000000006
3416,67.28811499999999,-27.950598
3417,322.83313799999996,-45.289702
3418,331.43020099999995,-61.387748
3419,74.65902,-22.355219
3420,2.7307900000000003,-56.770421
3421,79.079153,-20.460852
3422,55.220439,-35.117858
3423,324.26473500000003,-55.675758
3424,14.409792000000001,-6.360626
3425,16.332488,-58.074805000000005
3426,58.20460500000001,-25.653128
3427,301.188754,-55.096791
3428,45.437588,-10.6361
3429,67.417586,-54.512884
3430,14.775296,-17.432558
3431,28.385713,-17.73538
3432,2.155217,-33.740629
3433,17.122063,-22.121816
3434,25.974695,-18.979485
3435,326.732536,-43.184172
3436,328.968248,-60.327899
3437,8.375237,-3.674662
3438,89.36944799999998,-30.105285
3439,18.665094,-31.76476
3440,56.067758,-41.196576
3441,318.659194,-47.175781
3442,15.220754000000001,-32.530722999999995
3443,46.729440999999994,-26.510628999999998
3444,332.893392,-60.652884
3445,91.75311500000001,-42.364298
3446,16.6233,-55.337486
3447,356.276661,-42.977877
3448,344.517288,-51.281702
3449,58.351628000000005,-26.158898
3450,321.141528,-42.710806
3451,47.093579,-32.804854
3452,55.369424,-13.462297
3453,28.79455,-59.361438
3454,87.497698,-49.944748
3455,73.782636,-61.953717000000005
3456,316.649371,-41.079075
3457,85.389966,-43.36545
3458,23.943316,-0.34141900000000003
3459,333.798742,0.0893
3460,76.17245600000001,-18.433585
3461,318.88534599999997,-58.55359
3462,44.306281,-61.853853
3463,84.436872,-41.976104
3464,66.136844,-34.513785
3465,19.210312,-32.314861
3466,326.411693,-54.801145
3467,0.599895,-7.155262
3468,76.429784,-23.992807
3469,27.671775,-7.890296999999999
3470,349.96474,-1.188747
3471,33.893314000000004,-10.865523
3472,64.077771,-18.98884
3473,326.20583,-63.742496
3474,28.620213,-16.699092999999998
3475,351.565083,-41.012093
3476,77.869447,-49.63141
3477,81.93656800000001,-24.69181
3478,42.127402000000004,-34.061524
3479,15.678641,-0.774386
3480,77.845135,-45.501485
3481,21.267053,-15.537204999999998
3482,10.868567,0.159316
3483,31.856183,2.203088
3484,60.793955000000004,-48.578148
3485,84.763796,-23.50634
3486,356.822083,-2.074759
3487,54.590107,-36.414528000000004
3488,1.160651,-40.163394
3489,89.573719,-52.58042
3490,357.50381,-61.640081
3491,331.997633,-47.258990999999995
3492,26.789252,-14.465523999999998
3493,35.862061,-57.030772999999996
3494,55.949766000000004,-53.51003299999999
3495,63.008949,-66.851496
3496,330.186607,-42.798204999999996
3497,10.882943,-0.078949
3498,313.261237,-60.881629000000004
3499,32.171192999999995,-44.055885
3500,340.393215,-57.591768
3501,18.100913000000002,-36.73426
3502,63.764741,-16.990078999999998
3503,318.936349,-62.829111
3504,313.151142,-48.625794
3505,54.320018999999995,-20.404579000000002
3506,2.935997,-56.242081999999996
3507,77.62236299999998,-29.084297999999997
3508,310.221169,-57.755677
3509,42.669556,-43.656528
3510,41.433687,-15.343988000000001
3511,91.36338,-48.341896999999996
3512,83.685087,-17.900413
3513,359.696384,-51.591098
3514,64.99680099999999,-54.893397
3515,20.725347,-2.6067110000000002
3516,21.032303,1.379
3517,46.298322999999996,-51.705656
3518,89.655372,-32.781392
3519,356.117288,-53.927829
3520,93.853533,-48.126377000000005
3521,309.438192,-63.294658
3522,68.506106,-49.649390000000004
3523,42.070362,-0.184338
3524,70.28314,-39.326975
3525,339.41607400000004,-39.975645
3526,357.50721699999997,-1.54188
3527,8.037600999999999,-5.11397
3528,359.188309,-57.131857
3529,24.979842,-8.924703
3530,350.900221,-0.344021
3531,15.396479000000001,-49.755520000000004
3532,87.66998799999998,-31.792242
3533,35.847901,-56.238693000000005
3534,97.404639,-54.676812
3535,322.210241,-46.266419
3536,85.94994899999998,-21.259989
3537,46.07079,-57.562476000000004
3538,82.52025400000001,-20.912049
3539,21.665508,-22.671287
3540,81.79424300000001,-22.646179
3541,93.485629,-49.474071
3542,97.98601500000001,-58.113655
3543,24.822162,-36.237519
3544,56.057843999999996,-35.596443
3545,330.78443799999997,-62.205539
3546,69.95481199999999,-41.267851
3547,68.584202,-61.46506
3548,41.682509,-50.940099
3549,36.481979,-24.703741
3550,46.962680999999996,-25.788508
3551,318.926008,-42.405914
3552,83.18186899999999,-33.647003999999995
3553,62.197616000000004,-64.64421399999999
3554,19.975494,-13.746902
3555,3.968438,-30.70838
3556,307.068579,-59.1079
3557,343.812694,-43.184869
3558,60.617686,-24.434404999999998
3559,76.162509,-37.267509999999994
3560,71.100099,-19.387874
3561,37.686407,-63.684290000000004
3562,40.345054,4.93325
3563,18.417778,-32.025667
3564,37.433933,-23.283536
3565,16.681808,-16.126362
3566,29.967467,-36.796445
3567,31.398731,-5.563466
3568,17.727645000000003,-54.829077000000005
3569,344.24956299999997,-43.1129
3570,323.235655,-63.827195999999994
3571,26.860908000000002,-63.72173000000001
3572,50.465416999999995,-16.297175
3573,59.896885,-27.687009000000003
3574,36.905098,0.506058
3575,308.92501699999997,-42.128661
3576,35.806496,-47.29372
3577,13.489348999999999,-31.227172999999997
3578,44.755558,1.6878790000000001
3579,54.832398,-45.966451
3580,40.858279,-34.073362
3581,317.608751,-48.670789
3582,9.867908,3.078623
3583,346.55609100000004,-54.485608
3584,84.744262,-58.81275
3585,24.18504,-55.02837099999999
3586,316.656599,1.446696
3587,38.544044,-52.105737
3588,70.50810200000001,-59.117571999999996
3589,329.744331,-45.036019
3590,326.654594,-42.408089000000004
3591,312.952247,-54.73537
3592,95.649338,-55.823315
3593,316.621289,-48.832638
3594,47.16561,-43.481696
3595,33.820148,-42.693526
3596,310.294473,-59.260716
3597,34.740677000000005,-7.5126990000000005
3598,44.740095000000004,-11.033513000000001
3599,85.62334,-25.794944
3600,91.537141,-32.443425
3601,51.773383,-22.03129
3602,56.24159,-36.326084
3603,77.94928399999998,-40.805472
3604,75.209147,-54.972212
3605,20.338435,-20.305193
3606,338.983227,2.134147
3607,69.12098999999999,-59.017861
3608,57.182683,-32.409596
3609,83.39445099999998,-21.718583
3610,64.796109,-51.483538
3611,64.81224,-27.949831
3612,83.677665,-27.640021
3613,50.600412,-52.215157
3614,96.214224,-58.985988
3615,5.328567,-35.407101000000004
3616,308.00431299999997,-47.398634
3617,42.296792,-31.301429
3618,305.26358700000003,-54.06929
3619,327.96679700000004,-60.406119
3620,75.801036,-21.338902
3621,60.348198,-63.490939000000004
3622,83.39341499999998,-30.86293
3623,354.719019,-54.436884
3624,60.422586,-39.479766
3625,313.780332,-53.975596
3626,64.716083,-62.393373
3627,330.808453,-52.106196000000004
3628,62.791608,-46.962478000000004
3629,24.114449,-37.32385
3630,329.296736,-60.496275
3631,316.80865,-48.020567
3632,84.247537,-42.031061
3633,82.83409,-21.030013
3634,53.085978000000004,-44.268637
3635,24.351712,-13.666189000000001
3636,46.208127000000005,-56.987968
3637,20.03961,-58.425886
3638,43.169883,-28.330673
3639,44.666968,-2.554976
3640,327.819593,-55.355336
3641,75.370074,-37.948279
3642,18.621560000000002,2.586321
3643,57.069456,-45.559859
3644,14.375444,-41.246390000000005
3645,87.96860699999999,-44.973326
3646,77.001989,-30.058785999999998
3647,336.641842,-62.37524200000001
3648,37.813831,-36.095008
3649,76.622734,-17.854208
3650,28.548722,-9.294453
3651,336.552005,-49.942121
3652,58.097538,-14.306768
3653,75.40572999999998,-54.156074
3654,6.458364,-51.482444
3655,60.232017000000006,-62.010979000000006
3656,60.107574,-41.420857
3657,92.690611,-41.85290000000001
3658,301.204208,-54.501727
3659,327.43901800000003,-60.96631800000001
3660,53.483401,-31.936485
3661,69.900399,-29.277445
3662,348.71464199999997,-42.74485
3663,82.75664599999998,-21.089124
3664,44.146921999999996,-13.903991
3665,17.785438,-57.113263
3666,55.625534,-29.732515000000003
3667,321.44473,-58.032532
3668,32.556028000000005,-6.820164999999999
3669,33.301774,-1.3737549999999998
3670,333.95187999999996,-46.793796
3671,337.73686299999997,-63.946086
3672,53.259592000000005,-36.441390000000006
3673,84.07016899999999,-35.982758000000004
3674,35.449062,-5.6503190000000005
3675,31.869531,-32.218211
3676,74.104812,-17.740316
3677,17.710576,-45.534011
3678,325.03526400000004,-41.468667
3679,46.804044,-57.798516000000006
3680,91.328263,-56.960186
3681,52.045603,-19.149812
3682,17.999003,-55.502706
3683,83.03137199999998,-30.051449
3684,358.987931,-57.977622
3685,78.995994,-54.114951
3686,350.57074900000003,-58.611092000000006
3687,57.99575600000001,-33.470692
3688,303.821644,-52.070625
3689,28.826392,0.646887
3690,57.785851,-38.764275
3691,58.781895,-38.209979
3692,333.505476,-2.0758650000000003
3693,90.352977,-57.54320000000001
3694,89.86806,-31.49771
3695,24.478355999999998,-24.330591000000002
3696,69.74448199999999,-22.965322
3697,303.04204,-55.20280699999999
3698,29.448796,-6.8349649999999995
3699,87.993882,-50.178325
3700,18.640432,-32.192381
3701,37.782978,-18.764184
3702,90.252606,-40.107387
3703,56.292258999999994,-22.398172
3704,48.926429999999996,-55.72240600000001
3705,323.075815,-41.161041
3706,24.774968,-42.130251
3707,25.782203,-8.96765
3708,359.19369,-56.14946
3709,0.369188,-37.409488
3710,92.675623,-39.300421
3711,55.131499,-18.251362
3712,15.693222,-23.896688
3713,15.437643,-6.848497999999999
3714,1.1449770000000001,-40.425506
3715,22.639927,-46.283854
3716,33.240442,-41.178086
3717,82.002051,-52.512536
3718,318.384243,-63.542935
3719,36.146679999999996,-21.554531
3720,86.919493,-25.668089000000002
3721,90.207674,-28.564632
3722,73.151736,-43.850302
3723,37.694495,-46.816694
3724,40.103966,-2.722515
3725,66.83457800000001,-20.326103
3726,42.374013,-31.110257
3727,43.761319,-44.33274
3728,315.670534,-42.485463
3729,41.104356,-45.326984
3730,9.770714,2.936465
3731,54.469026,-16.325028
3732,90.21358199999999,-38.667461
3733,359.54975099999996,-48.745683
3734,21.507328,-52.882689
3735,316.264043,-41.949478000000006
3736,42.677015999999995,-34.526893
3737,26.661481,-13.251746
3738,358.90659300000004,-1.872781
3739,66.073327,-62.452797
3740,310.613352,-42.286775
3741,338.60247599999997,-55.851526
3742,49.433579,-58.250047
3743,62.715924,-41.335679
3744,353.94764100000003,-47.053626
3745,348.130314,-1.210582
3746,83.66941700000001,-30.722693
3747,305.43696800000004,-52.494549
3748,28.102368,-7.608025
3749,22.231285999999997,-11.900794
3750,15.726598999999998,-62.144288
3751,351.864556,1.548086
3752,63.095741000000004,-42.150895
3753,42.943568,-30.108754
3754,83.14201800000001,-18.023674
3755,54.0262,-35.842434000000004
3756,83.381529,-31.028313
3757,19.76578,2.10154
3758,10.442022999999999,-3.6350050000000005
3759,331.97103799999996,-63.79940500000001
3760,18.344108,-15.373643
3761,305.835732,-40.594066
3762,46.197725,-23.467228
3763,327.97403199999997,-60.178585
3764,41.416847,-52.479463
3765,21.747872,-37.220195000000004
3766,74.36098199999999,-53.407463
3767,327.500462,-1.761209
3768,336.786334,-64.38578199999999
3769,22.040788,-3.9370279999999998
3770,77.54337799999998,-32.44453
3771,308.998945,-44.178377000000005
3772,333.057284,-0.074389
3773,35.428158,-9.947322
3774,339.638273,1.33965
3775,76.668977,-24.851625
3776,18.32268,-39.984171
3777,326.98334900000003,0.395583
3778,78.699073,-57.499705000000006
3779,51.079555,-59.756351
3780,60.53898,-56.95854
3781,306.54635099999996,-59.661411
3782,319.528706,-56.935965
3783,30.135257,-5.29396
3784,80.99160400000001,-26.116775
3785,348.571308,-1.990372
3786,24.193009,-22.670865
3787,75.141138,-21.580801
3788,33.098098,-0.42222600000000005
3789,8.722827,-30.950059999999997
3790,55.892716,-21.714459
3791,309.966528,-51.350208
3792,8.993516,-32.414747999999996
3793,65.03981399999999,-54.992338000000004
3794,316.80163799999997,-42.80811
3795,88.31289699999998,-59.058562
3796,308.223926,-51.785817
3797,37.064155,-26.125604
3798,17.248732999999998,-34.058552
3799,19.714184,-23.953908
3800,20.221992999999998,2.016778
3801,87.660394,-26.344984999999998
3802,53.534273999999996,-36.068729
3803,318.20793,0.14507599999999998
3804,86.494069,-51.473941
3805,305.65070299999996,-50.851266
3806,356.522394,-43.256754
3807,28.421586,-61.956598
3808,25.826079999999997,-11.323646
3809,41.278907000000004,-57.316178
3810,10.550265,-31.650535
3811,87.240072,-47.941549
3812,328.13600499999995,-55.08125
3813,80.63415599999998,-43.762584000000004
3814,87.829267,-38.351528
3815,8.410572,-31.466894
3816,36.233407,-1.5138610000000001
3817,70.716277,-47.880974
3818,17.014876,-45.358140999999996
3819,66.832148,-62.17266899999999
3820,37.711194,-49.214219
3821,348.97648,-43.550634
3822,12.87001,-37.977286
3823,322.826593,-45.037221
3824,42.769045,-10.013425999999999
3825,25.413444000000002,-9.214937
3826,359.594018,-45.766892
3827,19.549776,-34.077653999999995
3828,16.603085999999998,-34.201985
3829,58.47489399999999,-26.624005
3830,29.332348,-33.610303
3831,80.85404799999999,-48.140865999999995
3832,89.82838199999998,-44.231106
3833,73.122264,-17.710406
3834,34.300246,5.145843
3835,359.792343,1.555888
3836,60.486439000000004,-46.708696
3837,82.43659099999998,-42.042473
3838,87.799651,-48.207661
3839,49.543624,-38.505171000000004
3840,349.17353399999996,-1.07111
3841,35.874634,-27.195162
3842,336.37149500000004,-53.494199
3843,13.337145999999999,-45.993291
3844,15.593457,-27.661456
3845,303.722298,-61.554288
3846,56.209949,-19.307994
3847,16.789041,3.6762870000000003
3848,335.91157999999996,-51.13369
3849,3.360178,2.7301740000000003
3850,25.698881,-56.821245
3851,304.805562,-54.511419
3852,336.39603,0.70814
3853,18.11802,-31.508034000000002
3854,23.80348,-28.721137
3855,15.302446,-54.210894
3856,323.598527,1.7422369999999998
3857,9.635824000000001,-54.17974399999999
3858,79.678957,-23.168906
3859,20.789307,-18.118728
3860,87.153071,-34.665597
3861,303.551966,-50.122229
3862,30.745946000000004,-30.775503999999998
3863,67.776527,-29.613584999999997
3864,312.877414,-43.296646
3865,8.112521000000001,-5.130768
3866,314.67822,-48.438438
3867,29.530816,-3.271615
3868,82.30412700000001,-23.95265
3869,338.531515,-48.038415
3870,41.240302,-18.053451000000003
3871,22.885606,-44.998162
3872,350.329309,-40.926246
3873,13.505669000000001,-48.664484
3874,81.203518,-41.911572
3875,13.667469,2.294946
3876,22.829268,-23.389968
3877,16.976549,1.24753
3878,326.12486,0.458156
3879,357.42273,-44.719434
3880,340.617875,-64.55704899999999
3881,7.25378,0.396311
3882,87.3439,-50.857037
3883,308.752726,-40.239979
3884,29.816493,-29.411052
3885,44.300086,-13.483039999999999
3886,5.54566,-48.033141
3887,78.199169,-48.402033
3888,46.189481,-10.633098
3889,324.89518599999997,-47.247737
3890,12.674672,-21.81126
3891,19.771917000000002,-13.786213
3892,72.533129,-49.301763
3893,303.823963,-54.423736
3894,15.606981,-4.52066
3895,29.317152,-17.150944
3896,56.759542,-16.55584
3897,53.855888,-54.618016000000004
3898,71.09106899999998,-39.092459000000005
3899,13.840979999999998,-18.992384
3900,52.844765,-34.971357
3901,47.028448,-22.934672
3902,9.408819,-56.097639
3903,1.45831,-50.270262
3904,69.73002,-34.874111
3905,62.35722,-48.713909
3906,2.954297,-2.298
3907,341.09147,-56.558918000000006
3908,9.831753,3.526527
3909,335.36115099999995,1.420566
3910,69.91564,-44.848707
3911,38.4633,-39.250002
3912,92.812812,-39.232755
3913,353.535766,-53.426618000000005
3914,335.83024700000004,-1.172432
3915,59.093053000000005,-53.960588
3916,32.190715000000004,-7.737108999999999
3917,32.786615000000005,-1.485031
3918,8.399499,-6.3078769999999995
3919,28.004671999999996,-51.243343
3920,18.372389000000002,4.170007
3921,42.93572,-15.580004999999998
3922,22.112132,-19.313255
3923,354.23166000000003,1.680407
3924,53.013671,-65.771541
3925,4.180719,-6.512345
3926,320.16346200000004,-44.183737
3927,22.621483,-49.151161
3928,94.805042,-48.330075
3929,307.059885,-42.410198
3930,359.522077,-4.083158999999999
3931,3.972958,-32.276295000000005
3932,84.350064,-30.019431
3933,31.068019,-63.37794399999999
3934,19.500358,-13.748854999999999
3935,59.635369,-29.486036
3936,28.519959999999998,-15.839845
3937,33.833861,1.5312329999999998
3938,307.289059,-49.411986
3939,16.875258,-17.529104
3940,343.374745,0.9053399999999999
3941,46.068932000000004,-12.066268
3942,80.85535899999999,-20.872385
3943,9.404102,-56.669609
3944,86.46593399999999,-57.938462
3945,309.76369,-45.289559000000004
3946,336.49725,-57.841283
3947,73.197953,-54.43458100000001
3948,79.842919,-32.730098
3949,40.134536,-6.307507
3950,13.338781,-19.514074
3951,83.000982,-54.582661
3952,16.675104,-1.995511
3953,4.024107,-0.306558
3954,20.157501999999997,1.32487
3955,321.645603,-42.128304
3956,86.760663,-52.999122
3957,338.164458,-2.20491
3958,21.101403,-43.252531
3959,52.424379,-36.219369
3960,338.212682,-60.264421
3961,59.24992099999999,-18.719105
3962,12.583322,-1.7458060000000002
3963,47.431452,-41.045956
3964,40.349889000000005,-10.134927000000001
3965,338.827831,-49.419411
3966,350.46394,-52.810022
3967,334.611159,-46.530857
3968,88.328779,-45.270782000000004
3969,63.364973,-29.852179
3970,21.910418,-1.7951540000000001
3971,74.994587,-46.446879
3972,16.219031,-55.869814
3973,72.214147,-53.554037
3974,321.594327,-44.244907
3975,10.571756,-1.769412
3976,343.341552,1.100925
3977,335.76804599999997,1.5647469999999999
3978,1.858741,-0.125826
3979,326.60994,-43.797764
3980,300.533997,-50.624765000000004
3981,9.112084,-26.137007
3982,10.354494,-27.611601
3983,31.433846999999997,-41.400117
3984,30.951846000000003,-58.047988000000004
3985,9.412481,-6.716436999999999
3986,309.002563,-49.761979
3987,43.699862,3.3291449999999996
3988,5.319415,-49.011497
3989,29.591040999999997,-54.087063
3990,328.193878,-1.302804
3991,37.298964,-42.493649
3992,343.85544,-59.079559
3993,330.090685,-41.201437
3994,311.257041,-43.491693
3995,82.14107800000001,-55.33374499999999
3996,330.73907599999995,-50.486264
3997,51.680751,-27.802506
3998,9.211132000000001,-31.383756
3999,314.335422,-53.641965
4000,355.14487599999995,-44.647588
4001,22.476763000000002,-13.502495000000001
4002,319.616582,-47.969753000000004
4003,349.224682,-44.796215999999994
4004,68.356134,-54.575703000000004
4005,60.83808199999999,-59.308154
4006,70.60728499999998,-44.637615000000004
4007,46.783105,-31.263115999999997
4008,37.060383,-9.431212
4009,309.031291,-49.421964
4010,21.173728,-30.611904
4011,328.571838,-41.47481
4012,303.994828,-55.967857
4013,85.919278,-30.349518
4014,327.72084900000004,0.07962799999999999
4015,88.672347,-27.760355999999998
4016,33.282888,-62.297881000000004
4017,13.333172,3.586925
4018,50.710973,-24.771213
4019,315.085235,-61.281245999999996
4020,52.177462,-12.787158999999999
4021,338.68172400000003,1.951442
4022,30.758228000000003,-25.904193
4023,70.45717900000001,-41.954524
4024,89.87817700000001,-27.594077000000002
4025,322.09812999999997,-64.606959
4026,38.282911,-9.771414
4027,44.20426,-15.774472
4028,14.360491,-39.958066
4029,16.989316,-26.17897
4030,0.199692,-3.8613190000000004
4031,91.92064,-35.036869
4032,341.452449,-49.259722
4033,54.72570699999999,-41.962358
4034,76.492306,-24.528406
4035,53.990241000000005,-55.182307
4036,66.08213,-51.202312
4037,94.998857,-46.128007000000004
4038,7.609692999999999,-63.32323100000001
4039,27.914558000000003,-22.257697
4040,32.971616,-39.214082
4041,7.338400999999998,-54.30909200000001
4042,75.408013,-22.919455
4043,92.71582,-44.88675
4044,86.712678,-25.543265
4045,316.413927,-48.135307
4046,53.056504000000004,-62.589808
4047,96.761901,-57.750629
4048,58.438190000000006,-58.095271999999994
4049,14.739849,-1.252764
4050,55.976164000000004,-18.501815
4051,49.797896,-50.889813000000004
4052,83.522312,-28.424656
4053,326.33982799999995,-49.607199
4054,31.527508,-7.084488
4055,17.065436,-15.886228
4056,323.513913,-53.957711
4057,82.78507900000001,-19.177011
4058,65.939984,-54.265576
4059,72.727809,-30.471082
4060,50.942441,-43.978898
4061,6.163693,-42.136299
4062,353.379917,-57.906038
4063,4.296261,-0.13859200000000002
4064,87.144277,-25.308401999999997
4065,351.905116,-41.565511
4066,87.90038,-41.048742
4067,17.268456,-0.913969
4068,58.725530000000006,-19.842039
4069,71.172314,-65.91238100000001
4070,320.81015,1.288126
4071,23.92743,-7.774429
4072,50.243864,-18.600143
4073,23.986021,-7.475481999999999
4074,87.357179,-25.353302
4075,15.830498,-21.76133
4076,2.542925,-4.755105
4077,328.51482999999996,-55.44415600000001
4078,320.743919,-43.206085
4079,37.707607,-20.710772
4080,41.838879,-11.719375
4081,55.278843,-50.917531
4082,28.175434999999997,-27.709063
4083,31.294084,3.465361
4084,61.531309,-24.023597
4085,32.208394,-43.691434
4086,26.1584,-6.789756
4087,323.927876,-53.732667000000006
4088,328.220979,-0.313341
4089,12.14135,0.9700030000000001
4090,72.406644,-17.941511
4091,55.660555,-15.475222
4092,50.335649,-11.031212
4093,332.467946,-56.090037
4094,321.427002,-40.060137
4095,7.666410000000001,-36.983755
4096,353.325477,-42.49326
4097,86.56682599999998,-22.139368
4098,340.725623,1.779138
4099,14.653312,-40.11833
4100,324.386326,-47.075493
4101,83.176407,-54.306985
4102,6.365672,2.281587
4103,22.104834,4.987657
4104,61.961094,-28.188369
4105,316.550639,-64.722105
4106,21.533046,-1.3615059999999999
4107,24.884296,-45.914957
4108,28.634516,-16.696051
4109,15.957319,-56.181101
4110,74.028166,-25.746668
4111,21.5004,-20.917205
4112,331.037617,-39.934588
4113,56.04034,-19.312541
4114,13.963485,-22.713417
4115,15.728654,-31.87013
4116,359.792845,-56.058923
4117,23.035718,-34.765124
4118,350.405236,-39.741385
4119,82.101736,-33.468402999999995
4120,57.72608,-37.330382
4121,356.3173,-1.6909669999999999
4122,37.977914,-64.597948
4123,40.703659,-0.03822
4124,69.86929599999999,-21.959855
4125,45.869404,-45.050946
4126,3.5742760000000002,4.360055
4127,63.201726,-25.834473000000003
4128,53.397321,-46.981727
4129,34.501771999999995,-33.598189999999995
4130,71.882351,-20.332033
4131,347.20353,0.241686
4132,89.13440600000001,-32.954135
4133,13.768624,-5.2034319999999985
4134,28.166165000000003,4.073116000000001
4135,22.992488,-42.845645000000005
4136,6.526551,-0.815652
4137,29.22767,-18.665533
4138,73.145108,-64.416636
4139,55.248964,-32.113977
4140,13.060957,-26.748952000000003
4141,27.84255,-47.940069
4142,89.520248,-59.85348199999999
4143,15.574557,-6.817671000000001
4144,300.073227,-55.71820400000001
4145,49.916678000000005,-60.373966
4146,7.532655,0.432866
4147,306.483691,-56.349326
4148,65.221101,-26.391327
4149,80.95389200000001,-23.170532
4150,4.443628,-56.108822
4151,320.339983,1.895989
4152,14.779219,-6.636286
4153,49.678374,-46.034403000000005
4154,54.425135,-35.95670000000001
4155,18.429135000000002,-31.776374
4156,28.300052,-8.392935000000001
4157,21.077153,-0.345967
4158,92.569449,-45.222403
4159,307.408544,-46.638989
4160,1.577698,4.1346870000000004
4161,330.92323999999996,-46.138527
4162,309.92213599999997,-61.172209
4163,10.451500999999999,-49.338375
4164,333.33616,-46.114941
4165,54.364901,-23.2036
4166,50.678215,-31.876004
4167,44.062632,-26.89156
4168,12.904824000000001,-1.4575770000000001
4169,60.100646,-18.190942
4170,326.916666,-1.2266540000000001
4171,47.842518,-42.102628
4172,30.224887,-14.421999
4173,67.599323,-53.27636999999999
4174,98.132954,-59.929047
4175,341.569813,-43.000805
4176,7.429664999999999,-40.194289000000005
4177,339.748217,-45.636344
4178,23.378393,-36.488045
4179,318.720554,-47.607164000000004
4180,359.276263,-55.720904000000004
4181,321.344718,-45.423886
4182,331.159756,-49.8804
4183,96.78735,-56.882779000000006
4184,53.119172,-18.76417
4185,25.134403,-63.271065
4186,307.803112,-50.488663
4187,25.828727,2.807118
4188,352.307956,-47.144889
4189,75.574968,-30.440143
4190,313.298967,-43.198153000000005
4191,52.639956000000005,-14.291804
4192,7.0251339999999995,-0.13811400000000001
4193,318.304745,-42.52447
4194,69.84594,-29.949953
4195,311.806851,-45.105209
4196,306.49395,-62.524795
4197,43.957053,-43.428191999999996
4198,52.425021,-32.678759
4199,91.348486,-39.464046999999994
4200,87.626993,-23.956743
4201,32.28588,-32.805638
4202,84.66199300000001,-38.676951
4203,348.645536,-43.594242
4204,51.492042,-12.914205
4205,330.447855,-44.64836
4206,92.946126,-55.574774
