 27 242.36683 41.99975 23.26 0.40 19.60 0.24 0.33 0.46  3.37 0.79 0.75 0.31 0.21 0.03 0.040 0.029 0.020 
 28 242.46596 42.44639 24.31 0.41 21.20 0.25 0.54 0.70  5.23 0.84 1.26 0.32 0.56 0.03 0.044 0.031 0.022 
 29 243.19019 42.79479 23.70 0.40 19.69 0.24 0.21 0.28  4.92 0.79 0.86 0.31 0.40 0.03 0.039 0.028 0.020 
 30 242.58281 43.01821 22.96 0.42 20.64 0.27 0.66 0.96  4.14 0.82 1.53 0.34 0.47 0.04 0.030 0.022 0.015 
 31 243.29548 42.37313 23.54 0.40 19.84 0.24 0.42 0.62  3.51 0.79 0.82 0.31 0.17 0.03 0.042 0.029 0.021 
 32 240.30672 42.92068 24.73 0.41 21.68 0.25 0.82 1.13  4.60 0.82 1.12 0.32 0.57 0.04 0.038 0.027 0.019 
 33 241.41878 42.21835 24.44 0.40 20.54 0.24 0.76 1.15  4.84 0.80 0.90 0.32 0.41 0.03 0.033 0.023 0.017 
 34 239.00729 42.10483 23.20 0.40 20.73 0.25 0.48 0.69  3.74 0.80 1.40 0.32 0.40 0.03 0.061 0.044 0.031 
 35 239.46678 42.31607 24.36 0.40 20.74 0.24 0.31 0.45  2.88 0.79 0.56 0.31 0.20 0.03 0.042 0.030 0.021 
 36 239.28240 42.15655 23.58 0.40 20.09 0.24 0.36 0.53  4.31 0.80 1.06 0.32 0.34 0.04 0.053 0.037 0.027 
 37 239.19809 42.34912 25.09 0.40 20.62 0.24 0.71 1.04  6.18 0.81 0.90 0.32 0.38 0.03 0.052 0.037 0.026 
 38 240.07699 43.09371 24.15 0.40 19.81 0.24 0.68 0.96  6.27 0.79 0.65 0.31 0.63 0.03 0.042 0.030 0.021 
 39 237.04376 43.15677 24.95 0.40 20.26 0.24 0.15 0.22  5.08 0.79 0.50 0.31 0.35 0.03 0.063 0.045 0.032 
 40 236.74121 42.59723 23.73 0.40 18.65 0.24 0.23 0.35  7.12 0.79 0.73 0.31 0.37 0.03 0.073 0.052 0.037 
 41 236.75292 43.11593 25.12 0.40 21.54 0.24 0.50 0.71  2.86 0.79 0.60 0.32 0.18 0.04 0.073 0.052 0.037 
 42 237.73868 42.67511 24.78 0.40 20.62 0.24 0.54 0.89  4.45 0.79 0.61 0.31 0.41 0.03 0.052 0.037 0.026 
 43 237.08858 43.40896 24.78 0.40 21.62 0.24 0.25 0.35  2.88 0.79 0.74 0.32 0.33 0.04 0.045 0.032 0.023 
 44 237.84733 43.30572 24.00 0.40 19.27 0.24 0.49 0.74  6.39 0.79 0.77 0.31 0.39 0.03 0.064 0.046 0.033 
 45 236.28386 43.10769 23.83 0.40 20.06 0.24 0.27 0.42  3.30 0.79 0.71 0.31 0.14 0.03 0.057 0.041 0.029 
 46 236.15271 42.64389 17.67 0.42 20.33 0.27 0.75 1.14  4.41 0.86 4.27 0.40 0.30 0.03 0.076 0.054 0.039 
 47 335.41470  2.83093 24.72 0.40 20.41 0.24 0.40 0.38  4.14 0.79 0.26 0.31 0.47 0.03 0.214 0.152 0.108 
 48 336.04273  3.06572 22.78 0.40 19.75 0.24 0.57 0.69  4.84 0.80 1.17 0.32 0.59 0.03 0.238 0.169 0.120 
 49 333.89999  2.75946 22.59 0.40 19.43 0.24 0.48 0.64  3.90 0.79 1.16 0.32 0.30 0.03 0.173 0.123 0.088 
 50 336.10599  2.71174 23.32 0.40 19.62 0.24 0.38 0.67  3.64 0.79 0.74 0.31 0.30 0.03 0.209 0.148 0.106 
 51 332.94718  2.77124 23.67 0.40 20.04 0.24 0.45 0.64  3.45 0.79 0.79 0.31 0.22 0.03 0.137 0.097 0.069 
 52 343.23178  1.58742 23.48 0.40 18.20 0.24 0.47 0.65  7.52 0.79 0.89 0.31 0.14 0.03 0.208 0.147 0.105 
 53 342.90722  2.61082 23.64 0.40 20.13 0.24 0.43 0.72  3.44 0.79 0.76 0.31 0.33 0.03 0.250 0.177 0.127 
 54 343.35033  2.39090 23.03 0.40 18.11 0.24 0.52 0.80  9.81 0.80 1.12 0.31 0.48 0.03 0.493 0.349 0.249 
 55 342.25145  2.00942 22.78 0.40 20.02 0.24 0.21 0.32  4.09 0.80 1.56 0.32 0.15 0.03 0.178 0.126 0.090 
 56 341.41875  1.98712 24.33 0.40 21.19 0.25 0.83 1.15  3.54 0.80 1.06 0.32 0.30 0.04 0.239 0.170 0.121 
 57 339.92209  2.02764 19.26 0.40 19.12 0.24 0.59 0.93  4.29 0.79 2.92 0.31 0.22 0.03 0.249 0.176 0.126 
 58 340.69364  2.38791 23.63 0.40 19.73 0.24 0.42 0.77  3.54 0.79 0.80 0.32 0.05 0.03 0.242 0.172 0.122 
 59 340.71752  2.68363 22.81 0.40 19.20 0.24 0.45 0.73  4.17 0.79 1.00 0.32 0.28 0.03 0.238 0.169 0.120 
 60 339.69764  2.32859 23.27 0.40 18.08 0.24 0.38 0.68  7.34 0.79 0.85 0.31 0.21 0.03 0.236 0.167 0.119 
 61 340.88182  1.83973 24.94 0.40 21.36 0.24 0.50 0.48  3.60 0.80 0.86 0.32 0.24 0.04 0.228 0.162 0.115 
 62 340.92889  1.92642 23.95 0.40 19.24 0.24 0.23 0.33  6.14 0.79 0.90 0.31 0.22 0.03 0.230 0.163 0.116 
 63 339.69355  1.98803 23.61 0.40 19.76 0.24 0.40 0.62  3.89 0.79 0.83 0.31 0.21 0.03 0.246 0.174 0.124 
 64 338.43349  1.62712 19.59 0.40 18.71 0.24 0.68 1.03  3.96 0.79 2.58 0.31 0.02 0.03 0.207 0.147 0.105 
 65 338.89948  1.82554 21.54 0.40 18.36 0.24 0.50 0.82  6.62 0.79 1.83 0.31 0.24 0.03 0.223 0.158 0.113 
 66 339.01783  1.90519 22.22 0.40 19.55 0.24 0.68 1.05  3.82 0.79 1.21 0.31 0.50 0.03 0.229 0.162 0.116 
 67 335.74514  1.90001 23.50 0.40 20.10 0.24 0.63 0.98  4.20 0.79 1.20 0.31 0.20 0.03 0.186 0.132 0.094 
 68 335.89923  1.92389 24.36 0.40 20.32 0.24 0.32 0.54  3.16 0.79 0.54 0.31 0.03 0.03 0.181 0.128 0.091 
 69 338.23930  2.28066 24.38 0.41 21.08 0.25 0.43 0.75  3.81 0.81 1.13 0.32 0.21 0.04 0.204 0.144 0.103 
 70 337.99241  1.74163 25.04 0.40 21.20 0.24 0.37 0.55  3.04 0.79 0.43 0.31 0.24 0.03 0.222 0.157 0.112 
 71 335.49464  1.72602 23.07 0.40 18.90 0.24 0.39 0.59  6.05 0.79 1.08 0.31 0.35 0.03 0.226 0.160 0.114 
 72 336.74112  2.13135 22.38 0.40 19.69 0.24 0.43 0.70  3.94 0.79 1.41 0.31 0.34 0.03 0.242 0.171 0.122 
 73 334.85610  2.40637 23.78 0.40 19.95 0.24 0.38 0.62  3.34 0.79 0.59 0.31 0.24 0.03 0.239 0.170 0.121 
 74 335.22964  2.51816 23.76 0.40 19.85 0.24 0.36 0.56  4.16 0.79 0.72 0.31 0.37 0.03 0.188 0.133 0.095 
 75 334.18847  2.31803 22.86 0.40 19.86 0.24 0.47 0.65  3.34 0.79 0.93 0.31 0.43 0.03 0.161 0.114 0.081 
 76 333.98090  1.66827 23.42 0.40 19.95 0.24 0.48 0.68  2.92 0.79 0.69 0.31 0.19 0.03 0.119 0.084 0.060 
 77 334.43459  1.67551 24.81 0.40 20.53 0.24 0.51 0.68  4.27 0.79 0.71 0.31 0.18 0.03 0.126 0.090 0.064 
 78 332.42705  1.73100 23.84 0.40 19.51 0.24 0.29 0.47  3.94 0.79 0.53 0.31 0.21 0.03 0.123 0.087 0.062 
 79 332.70631  2.17187 22.24 0.40 19.60 0.24 0.68 1.01  2.96 0.79 1.22 0.32 0.18 0.03 0.113 0.080 0.057 
 80 332.16134  1.89224 21.31 0.40 19.28 0.24 0.48 0.72  4.56 0.79 1.99 0.31 0.26 0.03 0.128 0.091 0.065 
 81 332.28009  1.63934 22.05 0.40 18.26 0.24 0.32 0.52  7.15 0.79 1.54 0.31 0.31 0.03 0.139 0.099 0.070 
 82 331.08672  2.35667 23.77 0.40 20.82 0.25 0.52 0.81  3.96 0.80 1.13 0.32 0.46 0.03 0.111 0.079 0.056 
 83 331.24998  2.53322 23.03 0.40 19.33 0.24 0.52 0.87  6.77 0.80 1.47 0.31 0.36 0.03 0.110 0.078 0.055 
 84 342.98777  0.65122 22.47 0.40 18.83 0.24 0.64 0.98  4.18 0.79 1.11 0.31 0.13 0.03 0.249 0.176 0.126 
 85 330.87536  2.49738 25.32 0.41 21.03 0.25 0.62 1.00  4.80 0.86 0.47 0.32 0.52 0.05 0.123 0.087 0.062 
 86 330.93908  1.51807 23.32 0.40 19.50 0.24 0.33 0.53  4.36 0.79 1.09 0.31 0.09 0.03 0.136 0.096 0.069 
 87 343.35752  1.41373 23.32 0.40 18.71 0.24 0.41 0.59  6.08 0.79 0.84 0.31 0.33 0.03 0.178 0.126 0.090 
 88 343.40318  1.29533 22.97 0.40 19.87 0.24 0.61 0.92  3.02 0.79 0.82 0.31 0.35 0.03 0.192 0.136 0.097 
 89 343.39287  1.31149 25.19 0.40 21.35 0.24 0.43 0.74  3.19 0.79 0.36 0.32 0.36 0.04 0.190 0.134 0.096 
 90 343.34147  1.10098 23.82 0.40 19.78 0.24 0.18 0.34  3.74 0.79 0.65 0.31 0.21 0.03 0.203 0.144 0.103 
 91 343.02442  0.99571 25.65 0.40 20.79 0.24 0.48 0.78  4.45 0.80 0.49 0.32 0.03 0.05 0.248 0.176 0.125 
 92 342.97649  1.14149 24.99 0.40 21.33 0.25 0.57 0.84  3.24 0.80 0.63 0.32 0.27 0.04 0.258 0.183 0.130 
 93 343.37474  0.90535 23.37 0.40 19.11 0.24 0.64 0.95  4.53 0.79 0.81 0.31 0.17 0.03 0.242 0.171 0.122 
 94 343.13252  0.84549 24.49 0.40 20.61 0.24 0.55 0.87  4.16 0.80 0.98 0.32 0.11 0.04 0.227 0.161 0.115 
 95 343.21609  1.21890 23.66 0.40 18.76 0.24 0.63 0.91  6.27 0.79 0.64 0.31 0.39 0.03 0.196 0.139 0.099 
 96 343.16010  1.23751 24.44 0.41 20.39 0.26 0.70 0.93  7.19 0.91 1.46 0.34 0.23 0.05 0.205 0.145 0.104 
 97 343.57143  0.66408 22.13 0.40 19.17 0.24 0.48 0.75  5.11 0.79 1.43 0.32 0.47 0.03 0.270 0.192 0.137 
 98 343.56508  0.51251 22.82 0.40 19.54 0.24 0.58 0.90  3.04 0.79 0.93 0.31 0.10 0.03 0.238 0.169 0.120 
 99 344.11403  1.37319 24.18 0.40 20.93 0.25 0.28 0.45  2.77 0.80 0.56 0.32 0.38 0.04 0.248 0.176 0.125 
100 341.77832  1.56095 22.99 0.40 19.98 0.24 0.69 1.08  3.36 0.79 1.05 0.31 0.31 0.03 0.233 0.165 0.118 
101 342.02542  0.65000 21.50 0.40 19.56 0.24 0.49 0.81  4.51 0.79 1.77 0.31 0.52 0.03 0.271 0.192 0.137 
102 342.86139  0.98120 23.15 0.40 19.69 0.24 0.54 0.85  4.12 0.79 1.04 0.31 0.32 0.03 0.302 0.214 0.153 
103 340.31799  0.62864 20.40 0.40 18.09 0.24 0.48 0.78  6.87 0.79 2.32 0.31 0.25 0.03 0.196 0.139 0.099 
104 341.42325  0.51935 23.35 0.40 20.00 0.24 0.48 0.76  2.95 0.79 0.81 0.31 0.16 0.03 0.215 0.152 0.109 
105 342.65076  1.19908 22.77 0.40 19.44 0.24 0.31 0.46  5.37 0.79 1.40 0.32 0.36 0.03 0.248 0.176 0.125 
106 341.00455  0.67198 24.11 0.40 19.87 0.24 0.41 0.63  8.25 0.81 1.16 0.31 0.57 0.03 0.214 0.151 0.108 
107 340.70183  1.06269 22.84 0.40 19.98 0.24 0.33 0.54  3.89 0.79 1.09 0.31 0.52 0.03 0.206 0.146 0.104 
108 341.55063  0.74758 24.33 0.40 20.85 0.24 0.68 0.95  4.24 0.80 1.03 0.32 0.35 0.03 0.223 0.158 0.113 
109 341.15246  0.61873 24.45 0.41 21.62 0.26 0.75 1.19  4.83 0.86 1.39 0.33 0.51 0.04 0.213 0.151 0.108 
110 339.22654  0.93420 20.49 0.40 19.06 0.24 0.67 1.03  5.93 0.80 2.51 0.33 0.36 0.03 0.202 0.143 0.102 
111 339.03944  1.19902 25.50 0.40 21.31 0.25 0.75 1.06  6.23 0.82 0.78 0.32 0.61 0.03 0.220 0.156 0.111 
112 339.31861  1.13042 23.49 0.40 19.66 0.24 0.41 0.64  4.04 0.79 0.72 0.31 0.38 0.03 0.213 0.151 0.108 
113 339.76821  0.70522 24.31 0.40 19.83 0.24 0.48 0.79  3.50 0.79 0.31 0.31 0.09 0.03 0.196 0.139 0.099 
114 339.46317  0.52035 19.88 0.40 19.26 0.24 0.64 0.96  3.27 0.79 2.41 0.32 0.18 0.03 0.185 0.131 0.094 
115 338.59728  1.32330 23.80 0.40 20.07 0.24 0.34 0.50  4.63 0.80 1.01 0.32 0.34 0.03 0.240 0.170 0.121 
116 338.85766  1.41234 23.01 0.40 19.71 0.24 0.75 1.15  3.59 0.79 0.95 0.31 0.33 0.03 0.234 0.166 0.118 
117 338.75247  0.91817 23.68 0.40 20.54 0.24 0.25 0.41  3.30 0.79 0.95 0.32 0.31 0.03 0.243 0.172 0.123 
118 338.38566  1.46303 23.80 0.40 20.60 0.24 0.27 0.46  3.37 0.79 0.91 0.32 0.34 0.04 0.230 0.163 0.116 
119 338.43935  1.40140 21.93 0.40 20.23 0.24 0.62 0.97  4.57 0.80 1.89 0.32 0.54 0.03 0.235 0.166 0.119 
120 337.75556  1.07368 24.56 0.41 21.83 0.25 0.77 1.23  2.95 0.80 1.05 0.32 0.31 0.05 0.226 0.160 0.114 
121 337.83318  1.11440 23.56 0.40 18.24 0.24 0.54 0.85  6.33 0.79 0.70 0.31 0.04 0.03 0.235 0.167 0.119 
122 337.78650  1.16509 25.26 0.40 19.86 0.25 0.63 1.00 10.77 0.90 1.22 0.32 0.20 0.04 0.234 0.166 0.118 
123 338.70188  1.28563 23.49 0.40 19.92 0.24 0.73 1.18  3.94 0.79 0.98 0.31 0.26 0.03 0.242 0.172 0.123 
124 338.78580  1.17759 22.88 0.40 19.13 0.24 0.66 1.01  5.63 0.79 1.22 0.31 0.36 0.03 0.240 0.170 0.122 
125 338.23251  0.83865 24.95 0.40 21.49 0.24 0.26 0.36  2.81 0.79 0.58 0.31 0.25 0.04 0.241 0.171 0.122 
126 337.29850  1.56835 24.53 0.40 20.69 0.24 0.31 0.55  3.17 0.79 0.55 0.31 0.20 0.03 0.221 0.157 0.112 
127 337.90081  0.63155 23.67 0.40 19.47 0.24 0.40 0.60  5.49 0.79 0.94 0.31 0.36 0.03 0.209 0.148 0.106 
128 338.36627  0.60375 23.74 0.40 20.59 0.24 0.39 0.65  2.91 0.79 0.87 0.31 0.21 0.03 0.234 0.166 0.118 
129 337.33437  0.87138 24.23 0.40 20.68 0.24 0.39 0.62  4.23 0.79 0.92 0.32 0.42 0.03 0.181 0.128 0.092 
130 336.82903  0.61253 24.58 0.41 21.35 0.25 0.35 0.53  5.87 0.86 1.14 0.32 0.68 0.03 0.166 0.118 0.084 
131 335.76809  1.56474 22.92 0.40 17.93 0.24 0.40 0.61  8.86 0.79 1.11 0.31 0.33 0.03 0.227 0.161 0.115 
132 335.42088  0.57503 21.40 0.40 19.59 0.24 0.55 0.97  4.84 0.80 2.07 0.32 0.38 0.03 0.191 0.135 0.096 
133 332.67052  0.93378 23.24 0.40 18.86 0.24 0.45 0.69  4.57 0.79 0.76 0.31 0.16 0.03 0.133 0.094 0.067 
134 332.62089  1.52747 22.66 0.40 20.11 0.24 0.34 0.58  2.81 0.79 1.25 0.31 0.10 0.03 0.107 0.076 0.054 
135 334.95738  0.94032 22.28 0.40 19.35 0.24 0.36 0.54  4.00 0.79 1.44 0.31 0.14 0.03 0.183 0.130 0.093 
136 334.58233  1.24724 24.68 0.40 20.74 0.24 0.52 0.76  4.90 0.79 0.59 0.31 0.61 0.03 0.205 0.146 0.104 
137 333.61765  1.17154 23.89 0.40 20.65 0.24 0.53 0.73  3.08 0.79 0.89 0.32 0.21 0.03 0.124 0.088 0.063 
138 344.16596  0.17659 23.56 0.40 20.24 0.25 0.45 0.81  3.47 0.80 0.95 0.33 0.27 0.04 0.159 0.113 0.080 
139 343.50089  0.28966 23.59 0.40 19.71 0.24 0.41 0.68  3.17 0.79 0.64 0.31 0.06 0.03 0.250 0.177 0.127 
140 344.20923  0.35980 23.59 0.41 20.76 0.26 0.50 0.84  3.59 0.82 0.98 0.33 0.54 0.04 0.152 0.108 0.077 
141 342.84404  0.03221 20.98 0.40 19.03 0.24 0.68 1.04  4.05 0.79 1.99 0.31 0.13 0.03 0.261 0.185 0.132 
142 342.88489 -0.97057 23.42 0.40 18.70 0.24 0.45 0.69  4.86 0.79 0.66 0.31 0.11 0.03 0.246 0.174 0.124 
143 342.97481 -0.36749 23.95 0.40 20.25 0.24 0.31 0.44  3.70 0.79 0.50 0.31 0.51 0.03 0.219 0.155 0.111 
144 342.66092 -1.01407 23.61 0.40 20.08 0.24 0.54 0.82  3.20 0.79 0.83 0.31 0.12 0.03 0.255 0.180 0.129 
145 343.14929 -0.93422 23.88 0.40 19.96 0.24 0.57 0.83  2.96 0.79 0.46 0.31 0.11 0.03 0.240 0.170 0.121 
146 343.15902 -1.04540 23.17 0.40 19.13 0.24 0.52 0.85  3.71 0.79 0.69 0.31 0.15 0.03 0.258 0.183 0.130 
147 343.25282 -0.66827 23.36 0.40 19.36 0.24 0.39 0.58  4.31 0.79 0.77 0.31 0.32 0.03 0.237 0.168 0.120 
148 341.06342 -0.16356 24.57 0.40 21.05 0.24 0.82 1.06  2.70 0.79 0.64 0.31 0.07 0.04 0.179 0.127 0.090 
149 341.13795 -1.08305 23.96 0.41 21.30 0.26 0.33 0.45  2.97 0.81 1.11 0.33 0.30 0.05 0.146 0.104 0.074 
150 341.33173 -0.07025 23.84 0.40 20.31 0.24 0.19 0.31  3.54 0.79 0.89 0.31 0.23 0.03 0.187 0.132 0.095 
151 341.45356 -0.84797 23.87 0.40 20.04 0.24 0.48 0.68  2.98 0.79 0.55 0.31 0.10 0.03 0.181 0.128 0.092 
152 341.48595  0.01012 21.89 0.40 19.21 0.24 0.34 0.53  4.80 0.79 1.64 0.31 0.34 0.03 0.200 0.141 0.101 
153 341.90176  0.32026 23.72 0.40 20.58 0.24 0.40 0.62  2.96 0.79 0.80 0.32 0.32 0.03 0.270 0.191 0.136 
154 340.07532 -0.50839 24.75 0.40 21.14 0.24 0.60 0.89  3.55 0.79 0.58 0.31 0.46 0.03 0.146 0.103 0.074 
155 340.05496 -0.95030 23.99 0.40 19.80 0.24 0.27 0.42  4.47 0.79 0.43 0.31 0.52 0.03 0.146 0.104 0.074 
156 339.84254 -0.85813 23.61 0.40 20.15 0.24 0.70 1.04  4.02 0.79 0.97 0.31 0.36 0.03 0.136 0.097 0.069 
157 339.79296 -0.43861 23.03 0.40 17.77 0.24 0.40 0.58  7.76 0.79 0.86 0.31 0.24 0.03 0.143 0.101 0.072 
158 340.25476 -0.83047 18.31 0.40 19.51 0.24 0.61 0.93  4.46 0.80 3.42 0.32 0.47 0.03 0.155 0.110 0.079 
159 340.16955 -0.68436 21.91 0.40 19.18 0.24 0.73 1.13  4.51 0.79 1.49 0.31 0.40 0.03 0.150 0.106 0.076 
160 340.39931  0.23486 23.56 0.40 19.98 0.24 0.45 0.69  3.23 0.79 0.78 0.31 0.16 0.03 0.187 0.132 0.095 
161 340.46021 -1.14204 23.69 0.40 20.62 0.25 0.38 0.80  4.50 0.81 1.10 0.32 0.56 0.03 0.160 0.114 0.081 
162 340.80544 -0.91099 23.50 0.40 19.57 0.24 0.37 0.58  3.62 0.79 0.72 0.31 0.15 0.03 0.167 0.118 0.084 
163 338.55005  0.32862 23.35 0.40 20.10 0.24 0.36 0.51  3.62 0.79 1.05 0.31 0.27 0.03 0.203 0.144 0.103 
164 339.00261 -1.09610 25.45 0.41 21.02 0.25 0.79 1.23  6.28 0.85 0.69 0.32 0.58 0.04 0.142 0.101 0.072 
165 337.35020 -1.03969 23.82 0.40 20.39 0.24 0.34 0.52  3.42 0.79 0.93 0.32 0.18 0.03 0.162 0.114 0.082 
166 339.33029  0.26444 20.14 0.40 19.10 0.24 0.64 0.98  3.77 0.79 2.40 0.31 0.09 0.03 0.174 0.123 0.088 
167 337.87193 -1.11473 24.62 0.40 20.59 0.24 0.36 0.45  3.15 0.79 0.47 0.31 0.12 0.04 0.186 0.132 0.094 
168 337.56546 -0.40044 25.80 0.40 21.25 0.24 0.55 0.75  5.78 0.81 0.55 0.32 0.54 0.03 0.187 0.132 0.094 
169 337.60309 -0.20780 20.71 0.40 20.43 0.24 0.36 0.58  3.95 0.80 2.49 0.32 0.52 0.03 0.192 0.136 0.097 
170 338.00895 -0.97433 24.03 0.41 21.71 0.26 0.36 0.45  3.14 0.82 1.06 0.33 0.57 0.04 0.186 0.132 0.094 
171 335.66846 -1.19173 21.70 0.40 17.55 0.24 0.49 0.77  7.79 0.79 1.54 0.31 0.18 0.03 0.217 0.154 0.110 
172 335.89801 -0.67152 23.88 0.40 20.24 0.24 0.37 0.57  3.30 0.79 0.71 0.31 0.24 0.03 0.191 0.136 0.097 
173 337.14358  0.30343 22.40 0.40 20.04 0.24 0.34 0.50  4.90 0.80 1.79 0.32 0.40 0.03 0.181 0.128 0.092 
174 335.95334 -0.86486 24.79 0.40 20.47 0.24 0.52 0.73  6.28 0.80 0.65 0.31 0.64 0.03 0.191 0.135 0.096 
175 336.48503 -0.85877 23.45 0.40 20.06 0.24 0.54 0.85  2.95 0.79 0.75 0.32 0.19 0.03 0.174 0.124 0.088 
176 336.78754 -0.78078 23.51 0.40 20.36 0.24 0.59 0.85  3.42 0.79 0.96 0.31 0.34 0.03 0.187 0.133 0.095 
177 336.51724  0.42146 24.19 0.40 19.70 0.24 0.36 0.59  3.85 0.79 0.38 0.31 0.19 0.03 0.171 0.121 0.086 
178 334.59352 -0.99358 23.08 0.40 19.54 0.24 0.46 0.70  3.87 0.79 0.91 0.31 0.33 0.03 0.241 0.170 0.122 
179 334.65978 -0.40939 24.11 0.40 20.92 0.24 0.65 1.01  5.27 0.81 1.15 0.32 0.62 0.03 0.239 0.170 0.121 
180 335.31577 -0.97180 24.18 0.40 20.29 0.24 0.29 0.51  2.99 0.79 0.51 0.31 0.10 0.03 0.201 0.142 0.102 
181 335.29887 -0.93514 23.10 0.40 19.65 0.24 0.36 0.54  3.83 0.79 0.87 0.31 0.40 0.03 0.196 0.139 0.099 
182 335.28833 -0.54075 20.14 0.40 18.88 0.24 0.68 0.98  5.27 0.79 2.67 0.32 0.07 0.03 0.197 0.140 0.100 
183 334.12616 -0.41243 24.20 0.40 20.73 0.24 0.34 0.44  3.60 0.79 0.85 0.31 0.33 0.03 0.228 0.161 0.115 
184 333.10666 -0.76405 22.77 0.40 18.74 0.24 0.50 0.73  5.04 0.79 0.98 0.31 0.31 0.03 0.217 0.154 0.110 
185 334.11844  0.00059 23.31 0.40 20.14 0.24 0.44 0.64  3.84 0.79 0.84 0.31 0.55 0.03 0.206 0.146 0.104 
186 334.10578 -0.62179 24.86 0.41 21.78 0.26 0.93 1.48  3.25 0.82 0.93 0.33 0.35 0.06 0.230 0.163 0.116 
187 333.81164 -0.25180 23.63 0.40 20.46 0.24 0.55 0.86  3.19 0.79 0.91 0.31 0.29 0.03 0.237 0.168 0.120 
188 333.09592 -0.51813 22.51 0.40 18.30 0.24 0.43 0.59  5.76 0.79 1.25 0.31 0.02 0.03 0.292 0.207 0.148 
189 332.21541 -1.19847 23.72 0.40 19.67 0.24 0.33 0.52  4.43 0.79 0.82 0.31 0.27 0.03 0.254 0.180 0.128 
